employee_id,wave_number,survey_date,response_flag,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future
E13186,5,2025-08-06,True,3.94,4.24,3.44,2.79,4.51,4.74,4.78,4.55
E13187,3,2024-09-07,True,4.34,4.42,5.0,4.41,3.49,3.56,3.0,4.18
E13187,4,2025-02-07,True,4.13,5.0,5.0,4.25,4.97,4.31,3.05,4.02
E13187,5,2025-08-02,False,,,,,,,,
E13188,3,2024-09-24,False,,,,,,,,
E13188,4,2025-02-03,True,4.82,3.81,3.77,4.41,4.08,5.0,4.86,4.5
E13188,5,2025-08-08,True,4.12,2.59,4.2,4.44,4.24,5.0,4.67,5.0
E13189,3,2024-09-26,True,3.95,3.19,4.45,4.24,4.7,4.29,4.38,5.0
E13189,4,2025-01-27,True,3.46,3.81,4.9,3.6,3.67,3.54,4.08,3.7
E13189,5,2025-07-28,True,2.73,3.43,4.06,4.39,4.31,4.34,3.88,4.51
E13190,3,2024-09-07,True,1.49,2.33,2.56,2.17,2.99,2.66,2.08,3.42
E13190,4,2025-02-07,False,,,,,,,,
E13190,5,2025-08-04,True,1.67,2.82,1.82,1.09,2.9,3.28,2.3,3.6
E13191,3,2024-09-27,False,,,,,,,,
E13191,4,2025-02-02,True,2.93,3.74,4.21,2.77,3.36,2.14,3.67,3.95
E13192,3,2024-09-17,False,,,,,,,,
E13192,4,2025-01-30,True,3.7,3.34,3.89,3.63,2.95,3.22,2.62,2.98
E13192,5,2025-08-05,False,,,,,,,,
E13193,3,2024-10-01,True,2.82,4.86,3.1,3.65,2.6,3.94,4.79,4.16
E13193,4,2025-01-26,False,,,,,,,,
E13193,5,2025-08-04,True,2.33,4.19,3.52,4.53,2.41,4.26,4.66,3.22
E13194,3,2024-10-09,True,3.47,4.03,4.22,4.82,3.69,5.0,4.11,4.61
E13194,4,2025-02-07,True,3.19,4.16,3.42,3.95,2.98,4.73,4.11,4.55
E13194,5,2025-07-27,True,2.42,4.38,3.69,3.8,4.58,4.76,2.93,4.84
E13195,3,2024-10-12,True,2.16,4.3,4.17,3.62,3.0,3.09,2.95,3.69
E13195,4,2025-02-05,True,3.23,3.47,4.14,3.94,2.52,2.86,2.97,4.06
E13195,5,2025-08-03,True,2.29,2.91,4.68,3.56,2.51,2.93,3.18,4.3
E13196,3,2024-10-19,True,5.0,3.73,3.23,5.0,4.97,4.14,4.56,5.0
E13196,4,2025-02-03,False,,,,,,,,
E13196,5,2025-08-01,True,5.0,3.92,2.92,5.0,4.27,5.0,3.2,4.7
E13197,3,2024-09-21,True,4.43,3.65,3.73,3.77,2.74,3.08,3.18,3.1
E13197,4,2025-01-29,True,5.0,3.24,3.99,3.65,2.79,4.09,3.34,2.64
E13197,5,2025-07-28,False,,,,,,,,
E13198,3,2024-10-13,False,,,,,,,,
E13198,4,2025-02-08,True,5.0,4.41,5.0,5.0,3.9,3.84,5.0,5.0
E13198,5,2025-08-05,False,,,,,,,,
E13199,3,2024-10-02,False,,,,,,,,
E13199,4,2025-02-08,True,3.69,3.1,2.66,3.27,2.85,3.07,4.87,4.15
E13199,5,2025-08-08,True,3.72,3.41,2.99,3.42,2.99,3.12,4.97,4.37
E13200,3,2024-10-08,True,4.13,2.58,2.95,3.99,3.72,4.59,4.57,3.9
E13200,4,2025-02-05,False,,,,,,,,
E13200,5,2025-08-04,False,,,,,,,,
E13201,3,2024-09-26,True,3.64,3.21,2.68,3.25,2.35,4.15,3.1,4.94
E13201,4,2025-02-01,True,4.99,2.68,2.83,3.33,2.36,4.87,3.37,3.87
E13201,5,2025-08-01,True,4.62,3.21,3.42,3.65,1.76,3.9,4.92,4.31
E13202,3,2024-10-03,False,,,,,,,,
E13202,4,2025-01-29,True,2.93,4.65,4.18,4.3,2.8,3.83,3.69,3.83
E13202,5,2025-08-07,False,,,,,,,,
E13203,3,2024-09-27,True,3.91,4.36,4.1,3.78,4.29,3.67,4.17,4.77
E13203,4,2025-01-27,True,3.56,5.0,4.25,3.12,4.35,3.57,3.73,4.86
E13203,5,2025-08-06,True,3.84,4.6,3.99,3.51,4.57,3.13,4.41,4.28
E13204,3,2024-10-28,True,5.0,3.35,3.15,3.4,4.0,4.57,3.5,3.92
E13204,4,2025-02-02,True,4.84,2.78,3.52,3.49,3.08,4.19,3.51,4.09
E13204,5,2025-07-27,True,4.58,4.0,3.46,4.1,2.66,3.87,2.8,4.18
E13205,3,2024-09-30,True,3.95,2.79,1.55,2.7,3.08,3.62,2.78,3.23
E13206,3,2024-09-22,True,4.19,4.27,2.95,3.39,3.17,2.83,1.99,3.16
E13206,4,2025-02-04,True,3.89,4.03,2.35,2.54,2.48,3.0,1.86,3.83
E13206,5,2025-08-06,True,4.37,4.77,2.16,3.06,3.43,2.98,1.44,3.32
E13207,3,2024-10-13,True,3.94,2.25,4.71,4.84,4.29,4.74,2.37,4.67
E13207,4,2025-01-31,True,4.16,2.09,4.78,4.34,2.91,4.47,1.67,4.63
E13207,5,2025-07-27,True,4.67,2.32,3.71,4.9,4.21,3.65,2.95,4.7
E13208,3,2024-10-24,True,3.66,3.17,3.1,1.73,3.07,2.18,2.5,3.27
E13208,4,2025-02-05,True,4.01,2.59,3.47,1.51,3.11,2.67,2.71,3.02
E13208,5,2025-07-29,True,3.32,3.25,4.43,1.73,2.32,3.47,2.76,2.5
E13209,3,2024-10-29,False,,,,,,,,
E13209,4,2025-01-30,True,4.22,3.04,4.61,4.3,3.63,3.62,3.43,4.39
E13209,5,2025-08-03,True,4.16,3.12,3.61,3.58,3.42,4.7,3.3,3.78
E13210,3,2024-09-15,False,,,,,,,,
E13210,4,2025-02-08,False,,,,,,,,
E13210,5,2025-07-26,True,3.54,2.69,2.06,3.81,3.21,2.46,1.98,1.48
E13211,3,2024-10-07,True,3.28,2.92,1.96,3.9,3.06,2.19,2.65,5.0
E13211,4,2025-02-07,True,3.58,2.7,1.36,3.92,2.53,3.12,2.16,5.0
E13211,5,2025-07-26,True,4.08,2.76,1.87,4.51,3.02,4.09,1.39,5.0
E13212,3,2024-10-31,True,4.99,3.23,3.14,3.16,2.77,5.0,3.24,3.33
E13212,4,2025-01-26,True,5.0,2.55,4.1,3.89,3.38,3.93,2.86,3.57
E13212,5,2025-08-05,True,4.49,3.25,3.06,4.12,3.3,3.5,3.04,3.19
E13213,3,2024-09-28,True,5.0,3.61,5.0,4.54,4.16,5.0,3.74,3.23
E13213,4,2025-02-02,True,4.57,3.81,4.68,4.52,3.83,4.34,2.99,3.82
E13213,5,2025-08-06,True,4.12,4.32,4.51,4.48,4.33,3.04,3.71,3.46
E13214,3,2024-09-23,False,,,,,,,,
E13214,4,2025-01-25,True,3.82,3.98,3.67,2.96,3.49,4.36,3.98,2.8
E13214,5,2025-08-02,True,4.1,2.76,4.61,3.55,3.58,4.34,4.29,2.76
E13215,3,2024-09-20,True,5.0,3.41,4.58,2.78,4.64,2.82,3.34,3.72
E13215,4,2025-01-28,True,5.0,3.56,4.68,2.93,5.0,3.12,3.37,3.47
E13215,5,2025-08-08,False,,,,,,,,
E13216,3,2024-09-24,True,3.35,4.54,3.23,3.76,4.01,3.72,4.37,3.04
E13216,4,2025-01-28,True,3.12,3.5,4.17,3.32,3.63,3.8,4.71,3.69
E13216,5,2025-07-26,True,2.9,4.23,4.38,2.34,3.4,2.77,4.28,3.65
E13217,3,2024-10-27,True,4.22,4.73,3.7,3.6,4.9,3.74,4.57,3.11
E13217,4,2025-02-05,True,3.69,3.98,3.33,3.62,4.14,4.19,3.36,2.98
E13217,5,2025-07-25,True,4.7,3.43,3.78,3.35,3.15,3.7,4.87,3.9
E13218,3,2024-10-15,False,,,,,,,,
E13218,4,2025-02-08,True,4.33,3.0,1.43,2.42,4.43,1.94,2.64,3.55
E13218,5,2025-07-26,True,4.29,3.51,1.12,3.33,3.19,2.12,1.39,3.28
E13219,3,2024-10-09,True,1.38,1.07,2.56,4.08,3.52,3.21,1.89,3.18
E13219,4,2025-01-28,True,1.54,2.22,1.87,3.4,3.43,2.46,1.35,3.09
E13219,5,2025-08-04,True,1.73,2.42,2.99,3.61,2.69,2.17,1.55,2.84
E13220,3,2024-10-30,True,2.21,2.4,4.28,3.64,3.26,1.84,3.61,3.41
E13220,4,2025-01-30,True,1.71,2.38,4.06,3.87,3.02,2.6,3.33,3.76
E13220,5,2025-07-26,True,1.74,2.5,3.2,4.01,2.83,2.29,5.0,3.45
E13221,4,2025-02-05,True,2.9,2.4,3.26,2.91,3.35,1.92,2.94,1.9
E13221,5,2025-08-02,True,1.87,2.37,3.04,2.18,3.35,2.41,3.33,2.28
E13222,4,2025-02-01,True,4.16,3.55,3.51,4.1,3.99,4.1,3.89,5.0
E13222,5,2025-08-07,True,4.25,4.02,3.87,4.0,4.14,3.67,3.82,3.67
E13223,4,2025-01-26,True,2.98,2.52,3.29,3.35,3.73,3.56,1.54,1.96
E13223,5,2025-07-29,True,3.89,3.06,3.29,2.76,2.25,2.2,1.44,2.31
E13224,4,2025-01-31,True,3.97,3.54,4.51,3.15,4.4,4.96,2.09,4.91
E13224,5,2025-08-07,True,2.67,3.25,4.2,5.0,4.13,2.44,2.19,5.0
E13225,4,2025-01-30,True,3.15,4.14,2.88,2.34,3.17,3.58,4.61,4.47
E13225,5,2025-08-03,True,2.46,4.01,4.23,3.34,3.69,4.32,4.73,4.75
E13226,4,2025-01-28,True,1.34,2.37,2.69,1.52,2.43,2.94,2.57,3.27
E13226,5,2025-07-28,False,,,,,,,,
E13227,4,2025-02-04,True,3.82,3.59,4.77,4.16,3.21,3.11,5.0,3.73
E13227,5,2025-08-02,True,4.34,3.86,5.0,4.33,2.87,4.15,5.0,3.27
E13228,4,2025-02-02,True,3.59,3.37,3.59,2.02,2.46,2.54,2.87,2.05
E13228,5,2025-07-27,True,3.67,2.77,3.95,1.95,3.7,2.24,2.09,2.24
E13229,4,2025-02-05,True,1.67,2.51,3.71,3.66,2.22,3.71,2.73,3.35
E13229,5,2025-08-05,False,,,,,,,,
E13230,4,2025-01-30,True,5.0,3.07,4.06,4.03,4.92,3.31,3.36,3.51
E13230,5,2025-07-25,True,5.0,3.68,3.78,3.94,3.87,3.97,2.45,3.07
E13231,4,2025-01-27,True,4.22,3.41,3.1,4.27,2.02,3.48,3.9,4.41
E13231,5,2025-08-08,False,,,,,,,,
E13232,4,2025-02-04,False,,,,,,,,
E13232,5,2025-08-08,True,2.24,2.38,3.05,1.37,1.66,2.9,2.28,2.28
E13233,4,2025-02-03,False,,,,,,,,
E13233,5,2025-07-27,True,1.0,2.93,1.2,3.37,1.95,1.0,2.6,1.92
E13234,4,2025-01-26,True,2.65,2.86,3.23,3.71,4.15,3.29,4.1,3.8
E13234,5,2025-07-26,False,,,,,,,,
E13235,4,2025-02-04,False,,,,,,,,
E13235,5,2025-08-02,True,2.58,3.02,3.75,2.26,3.03,3.0,2.45,3.88
E13236,4,2025-02-04,True,4.13,3.17,1.57,2.4,2.08,2.97,3.35,3.1
E13236,5,2025-08-04,True,3.18,3.1,2.41,3.66,1.49,3.58,3.02,2.48
E13237,4,2025-01-29,True,4.46,4.94,4.04,4.69,4.79,5.0,4.38,3.52
E13237,5,2025-08-07,True,4.67,4.37,3.46,3.51,4.54,5.0,4.04,3.35
E13238,4,2025-01-29,True,2.78,4.1,2.24,3.22,2.03,2.07,2.45,3.07
E13238,5,2025-08-02,False,,,,,,,,
E13239,4,2025-01-31,True,1.74,2.13,2.45,1.85,2.03,3.85,2.65,3.16
E13239,5,2025-08-01,True,2.24,3.39,2.65,2.02,1.77,3.7,2.13,3.38
E13240,4,2025-01-31,True,3.68,3.47,4.31,4.76,4.66,3.65,3.94,3.13
E13240,5,2025-08-04,False,,,,,,,,
E13241,4,2025-01-26,True,3.94,4.68,5.0,4.29,3.27,4.79,4.49,3.35
E13241,5,2025-07-30,True,3.34,4.35,5.0,4.45,4.66,5.0,4.5,4.38
E13242,4,2025-02-07,True,4.28,4.81,2.54,4.26,2.97,2.89,3.15,3.62
E13242,5,2025-08-05,True,4.66,4.46,4.03,3.38,3.06,3.25,3.55,3.94
E13243,4,2025-02-06,True,1.0,2.81,3.46,2.11,3.37,2.66,2.51,2.01
E13243,5,2025-07-27,False,,,,,,,,
E13244,4,2025-02-04,False,,,,,,,,
E13244,5,2025-07-29,True,4.96,4.27,4.18,2.85,3.51,3.53,3.34,3.61
E13245,4,2025-01-31,True,2.3,1.67,2.49,2.73,2.75,3.51,2.36,2.19
E13245,5,2025-07-28,False,,,,,,,,
E13246,4,2025-01-28,True,3.25,3.15,2.12,3.97,4.09,2.75,3.9,3.07
E13246,5,2025-08-04,True,2.39,2.82,2.81,3.1,2.99,3.46,3.87,2.87
E13247,4,2025-02-08,True,4.88,2.95,1.69,3.0,3.2,3.12,3.96,4.01
E13247,5,2025-08-05,True,4.18,2.8,2.61,2.81,3.68,3.47,4.18,3.44
E13248,4,2025-02-07,True,2.42,3.03,1.03,2.57,2.69,1.58,1.18,2.64
E13248,5,2025-07-28,True,2.2,3.8,1.0,1.66,2.7,2.29,1.0,1.35
E13249,4,2025-02-04,False,,,,,,,,
E13249,5,2025-08-06,True,3.26,3.03,1.64,2.12,2.42,3.3,3.14,3.22
E13250,4,2025-01-25,True,4.25,3.42,3.55,5.0,5.0,3.72,3.85,3.81
E13250,5,2025-07-29,True,4.38,3.44,2.83,4.17,4.95,2.92,4.02,3.97
E13251,4,2025-02-07,True,4.62,2.35,3.36,3.04,4.31,4.31,2.95,3.2
E13251,5,2025-08-03,True,3.54,1.89,3.39,4.09,3.56,4.1,2.93,2.96
E13252,4,2025-01-29,True,4.26,4.68,3.75,5.0,3.3,4.77,4.08,4.2
E13252,5,2025-08-06,True,3.97,3.65,3.81,4.69,3.6,4.16,3.93,3.79
E13253,4,2025-02-07,True,4.76,4.8,4.52,4.35,3.96,4.25,5.0,4.09
E13253,5,2025-07-27,True,5.0,4.45,4.17,4.07,3.26,4.18,4.01,5.0
E13254,4,2025-01-29,True,5.0,3.17,3.68,2.2,3.98,2.55,2.52,2.76
E13254,5,2025-07-25,True,3.69,3.67,3.41,1.89,3.64,2.56,2.07,2.32
E13255,4,2025-01-25,True,3.62,2.86,2.76,3.03,2.86,3.34,3.91,3.24
E13255,5,2025-07-27,True,3.77,3.02,3.86,2.66,2.02,4.09,3.36,2.59
E13256,4,2025-02-01,True,3.17,2.58,2.1,1.82,2.46,2.36,3.53,3.79
E13256,5,2025-07-28,True,2.6,2.88,1.1,1.99,3.27,2.58,3.51,3.18
E13257,4,2025-02-08,True,3.77,2.83,3.68,4.59,3.69,3.78,4.35,2.55
E13257,5,2025-08-01,True,4.43,3.59,3.23,3.98,3.36,3.98,5.0,3.69
E13258,4,2025-01-30,True,4.97,2.87,3.19,3.49,1.82,3.22,3.5,2.06
E13258,5,2025-08-03,True,3.98,2.59,3.09,3.45,2.05,3.23,4.49,1.94
E13260,4,2025-01-28,True,3.81,4.3,3.31,4.86,4.12,4.62,4.6,2.53
E13260,5,2025-08-08,False,,,,,,,,
E13261,4,2025-01-26,True,3.03,2.35,1.94,3.65,3.02,2.97,2.91,2.67
E13261,5,2025-07-30,True,2.74,3.2,2.09,3.59,3.81,3.91,2.99,3.25
E13262,4,2025-02-02,True,2.21,3.17,3.62,3.84,3.58,3.35,1.47,3.65
E13262,5,2025-07-30,False,,,,,,,,
E13263,4,2025-02-03,True,5.0,3.89,4.48,3.32,4.29,3.68,3.05,3.28
E13263,5,2025-08-07,False,,,,,,,,
E13264,4,2025-01-28,True,3.52,2.82,3.66,2.81,4.69,2.26,3.41,2.45
E13264,5,2025-07-28,False,,,,,,,,
E13265,4,2025-02-08,True,2.18,1.0,2.77,2.18,2.56,3.35,1.75,2.57
E13265,5,2025-08-08,True,1.33,2.18,3.61,1.28,1.0,4.65,1.11,3.52
E13266,4,2025-02-08,True,4.97,3.82,3.76,3.2,4.51,5.0,5.0,4.99
E13266,5,2025-07-26,False,,,,,,,,
E13267,4,2025-01-28,True,2.14,3.33,4.23,2.74,2.75,2.86,3.58,2.61
E13267,5,2025-07-25,True,2.85,3.7,4.27,3.18,1.78,3.74,3.79,2.91
E13268,4,2025-02-03,True,3.79,2.98,3.55,2.54,4.05,4.37,3.32,2.03
E13268,5,2025-08-01,True,2.45,3.17,4.43,3.96,2.86,3.32,2.81,3.19
E13269,4,2025-02-05,True,4.63,4.68,2.86,4.12,3.87,2.67,2.64,4.44
E13269,5,2025-07-27,True,4.59,4.55,2.74,3.91,3.22,3.04,2.96,4.62
E13270,4,2025-01-29,True,3.81,3.25,2.26,3.58,3.73,2.61,2.22,1.0
E13270,5,2025-08-08,True,3.69,3.44,2.31,2.68,2.99,1.63,1.65,1.56
E13271,4,2025-02-01,True,3.83,3.74,4.11,3.6,3.32,2.54,4.18,4.34
E13271,5,2025-07-25,True,4.29,3.38,4.48,4.39,4.32,3.01,3.41,4.04
E13272,4,2025-01-28,False,,,,,,,,
E13272,5,2025-07-28,True,2.44,3.86,2.91,3.6,3.02,2.36,2.93,1.65
E13273,4,2025-01-25,True,3.73,3.06,1.75,3.21,3.63,3.77,3.14,3.88
E13273,5,2025-08-04,True,4.34,3.54,2.03,2.56,2.53,4.56,2.7,3.67
E13274,4,2025-01-29,True,2.58,2.66,3.43,4.03,2.44,2.03,2.15,3.45
E13274,5,2025-08-08,False,,,,,,,,
E13275,4,2025-02-07,True,3.59,3.66,2.75,2.45,3.41,2.78,3.22,4.14
E13275,5,2025-08-04,True,4.22,4.7,2.91,2.52,3.97,2.35,2.97,4.37
E13276,4,2025-02-04,True,4.52,3.43,3.49,2.78,3.57,3.92,3.47,2.85
E13276,5,2025-08-03,True,4.78,1.88,3.45,3.68,2.14,4.53,3.61,3.75
E13277,4,2025-02-08,True,3.37,3.96,3.75,2.91,1.83,3.97,2.41,2.54
E13277,5,2025-08-03,True,3.23,3.53,3.25,3.79,2.43,3.95,2.39,2.18
E13278,4,2025-02-05,True,3.73,2.79,2.85,2.82,3.14,1.84,3.83,3.71
E13278,5,2025-08-06,True,3.02,3.36,2.35,2.58,2.45,2.01,3.82,4.54
E13279,4,2025-01-26,True,4.72,3.68,2.33,3.02,4.87,4.07,4.31,4.86
E13279,5,2025-08-08,True,4.21,4.49,2.55,3.63,5.0,5.0,3.76,4.41
E13280,4,2025-02-01,True,5.0,5.0,3.87,4.23,3.13,4.63,3.67,3.27
E13280,5,2025-08-06,True,4.0,5.0,4.1,4.2,4.03,4.52,3.67,2.03
E13281,4,2025-02-01,True,4.16,2.53,2.61,5.0,4.76,3.9,3.67,4.5
E13281,5,2025-08-07,True,4.0,2.21,3.53,5.0,5.0,4.72,3.43,3.39
E13282,4,2025-02-05,True,3.68,3.66,2.56,3.74,1.0,2.25,1.93,1.33
E13283,4,2025-01-28,False,,,,,,,,
E13283,5,2025-08-01,True,3.32,3.09,3.97,3.53,3.14,2.75,3.4,4.37
E13284,4,2025-01-31,True,3.37,2.51,2.36,1.62,3.13,3.0,3.52,2.33
E13284,5,2025-08-01,True,3.47,1.05,3.33,1.63,3.41,3.01,4.17,1.83
E13285,4,2025-01-29,True,3.69,3.14,4.32,3.58,3.56,3.12,2.39,3.22
E13286,4,2025-02-02,True,3.62,4.62,3.1,4.55,3.96,2.65,3.12,4.3
E13286,5,2025-08-06,True,3.22,4.04,1.69,4.6,2.25,3.74,3.96,4.98
E13287,5,2025-07-28,False,,,,,,,,
E13288,5,2025-07-28,True,4.92,3.46,3.44,2.78,3.73,3.26,5.0,2.57
E13289,5,2025-07-29,True,2.36,2.51,3.57,2.05,3.41,2.61,3.44,3.46
E13290,5,2025-07-27,True,2.16,3.36,3.42,3.02,4.05,3.78,3.08,3.16
E13291,5,2025-08-05,False,,,,,,,,
E13292,5,2025-07-25,True,3.35,4.28,2.37,2.23,1.37,3.83,3.81,3.67
E13293,5,2025-08-07,True,2.88,3.05,3.37,1.72,1.11,3.25,1.74,3.06
E13294,5,2025-07-25,True,4.12,3.84,3.76,4.57,4.28,2.95,3.0,2.92
E13295,5,2025-07-30,False,,,,,,,,
E13296,5,2025-07-28,True,3.33,1.11,2.73,1.96,2.34,1.36,2.69,3.64
E13297,5,2025-08-01,True,2.72,1.71,3.23,3.32,3.04,4.11,4.16,3.25
E13298,5,2025-07-30,True,2.17,4.17,3.17,3.48,2.04,2.87,3.67,3.5
E13299,5,2025-08-02,True,3.97,3.97,3.27,3.15,4.06,3.01,3.84,2.92
E13300,5,2025-07-31,True,3.0,4.29,5.0,4.04,3.98,4.16,4.27,3.75
E13302,5,2025-07-29,True,3.12,4.02,3.98,3.5,2.54,3.35,3.66,3.0
E13303,5,2025-07-28,True,1.3,2.97,3.91,3.57,2.41,2.24,1.82,3.17
E13304,5,2025-07-28,True,5.0,4.69,5.0,4.75,5.0,3.39,5.0,5.0
E13305,5,2025-08-04,True,3.29,3.74,3.17,3.23,2.37,2.84,4.05,3.11
E13306,5,2025-08-02,True,3.93,2.72,3.08,2.91,4.54,5.0,4.2,3.46
E13307,5,2025-07-27,False,,,,,,,,
E13308,5,2025-07-31,True,2.88,3.78,3.38,2.66,3.95,3.5,2.02,2.41
E13309,5,2025-08-07,True,2.42,3.77,3.52,3.9,2.77,3.44,3.65,4.56
E13310,5,2025-08-08,True,4.76,2.81,3.85,3.95,4.06,3.12,3.42,3.15
E13311,5,2025-08-04,True,2.76,3.21,3.51,2.51,5.0,2.68,2.64,4.1
E13312,5,2025-08-08,True,4.74,4.88,5.0,4.87,5.0,5.0,5.0,5.0
E13315,5,2025-07-31,True,2.93,3.49,2.77,5.0,2.23,3.01,2.86,2.57
E13316,5,2025-08-07,True,3.86,3.68,4.8,4.77,3.87,5.0,2.77,3.97
E13317,5,2025-07-30,True,3.21,2.74,2.25,1.91,2.65,3.0,3.01,3.29
E13318,5,2025-08-05,True,2.98,2.67,3.68,2.8,2.84,4.08,3.65,3.02
E13319,5,2025-07-31,True,3.51,3.81,4.27,2.31,3.97,3.78,4.87,4.19
E13320,5,2025-08-05,False,,,,,,,,
E13321,5,2025-08-02,False,,,,,,,,
E13322,5,2025-08-04,True,4.78,4.67,1.6,2.99,4.78,3.96,4.91,3.1
E13323,5,2025-08-08,True,4.26,4.24,4.65,5.0,4.5,5.0,4.44,4.24
E13324,5,2025-07-26,False,,,,,,,,
E13325,5,2025-08-03,True,2.36,2.0,3.78,3.82,2.21,2.46,2.29,2.98
E13326,5,2025-08-05,False,,,,,,,,
E13327,5,2025-08-02,False,,,,,,,,
E13329,5,2025-08-04,False,,,,,,,,
E13330,5,2025-08-05,True,2.61,3.91,3.64,2.76,3.4,1.49,2.29,2.71
E13331,5,2025-08-04,False,,,,,,,,
E13332,5,2025-07-30,True,3.0,4.46,5.0,3.22,1.66,2.99,3.54,3.17
E13333,5,2025-08-07,False,,,,,,,,
E13334,5,2025-07-28,False,,,,,,,,
E13335,5,2025-08-05,True,1.0,1.16,2.41,1.76,1.65,2.51,1.94,1.3
E13336,5,2025-08-04,False,,,,,,,,
E13337,5,2025-07-27,True,1.35,2.81,2.46,1.77,2.99,2.85,4.51,2.26
E13338,5,2025-08-07,True,3.97,5.0,4.24,5.0,5.0,5.0,4.22,3.69
E13339,5,2025-08-03,True,2.79,2.12,2.93,3.22,3.04,2.67,2.87,2.0
E13340,5,2025-08-08,False,,,,,,,,
E13341,5,2025-07-27,True,2.63,1.81,2.38,3.5,1.68,2.48,2.51,2.94
E13342,5,2025-07-28,True,3.59,4.04,4.43,2.73,3.62,3.91,4.47,3.33
E13343,5,2025-08-08,False,,,,,,,,
E13344,5,2025-08-06,True,5.0,3.66,4.53,4.03,4.49,2.69,3.61,2.72
E13345,5,2025-08-02,False,,,,,,,,
E13346,5,2025-07-31,True,2.76,2.16,3.41,2.62,3.03,4.09,2.33,3.31
E13347,5,2025-08-07,True,3.72,4.17,3.29,3.61,4.53,4.43,2.31,3.38
E13348,5,2025-08-08,False,,,,,,,,
E13349,5,2025-07-26,True,5.0,2.85,4.45,4.47,3.19,4.62,4.26,3.58
E13350,5,2025-08-04,True,2.9,1.39,3.84,3.45,3.42,1.84,4.17,2.47
E13351,5,2025-08-06,True,4.48,5.0,5.0,4.99,4.18,4.63,3.25,4.28
E13352,5,2025-07-29,True,2.88,4.06,2.78,1.88,3.53,2.66,3.14,4.09
E13353,5,2025-07-26,True,4.61,4.45,3.56,3.48,2.56,2.73,4.94,2.28
E13354,5,2025-07-26,True,4.8,4.04,3.85,3.37,3.38,4.47,4.0,4.93
E13355,5,2025-08-01,False,,,,,,,,
E13356,5,2025-07-28,True,3.97,2.48,4.18,3.44,3.47,2.99,2.35,2.19
E13357,5,2025-08-01,True,3.89,4.44,3.31,4.1,3.4,2.28,4.9,4.19
E13358,5,2025-08-08,True,3.39,1.97,3.86,1.39,3.4,1.81,3.27,3.11
E13359,5,2025-07-29,True,3.4,4.76,4.23,4.1,4.05,4.36,5.0,3.78
E13360,5,2025-08-06,True,4.19,2.48,2.82,2.42,2.26,4.86,3.8,3.88
E13361,5,2025-07-30,True,4.33,4.46,3.62,3.18,3.62,2.04,2.8,2.83
E13362,5,2025-08-08,True,2.47,3.01,3.32,3.66,4.48,3.39,4.05,2.74
E13363,5,2025-07-31,False,,,,,,,,
E13364,5,2025-07-29,True,3.22,3.01,2.79,3.65,2.26,1.66,4.09,3.21
E13366,5,2025-08-05,True,3.97,4.17,3.33,3.05,3.86,3.33,4.09,3.15
E13367,5,2025-08-02,True,5.0,5.0,4.02,3.84,2.66,4.1,5.0,4.75
E13369,5,2025-08-06,False,,,,,,,,
E13371,5,2025-08-04,True,2.28,1.76,2.92,3.7,2.66,2.91,1.91,3.18
E13372,5,2025-07-30,False,,,,,,,,
E13373,5,2025-08-03,True,2.76,3.22,2.01,1.99,3.27,3.44,2.66,3.64
E13374,5,2025-08-04,True,2.57,3.1,4.1,2.33,3.85,4.14,2.85,2.39
E13375,5,2025-08-02,True,4.08,2.61,2.5,2.55,2.1,1.95,3.14,1.0
E13376,5,2025-07-28,False,,,,,,,,
E13377,5,2025-07-31,True,4.64,4.76,4.07,5.0,3.63,4.54,4.63,3.72
E13378,5,2025-08-03,True,3.8,3.11,2.65,3.47,2.85,3.52,3.79,4.85
E13379,5,2025-08-08,True,3.62,4.74,4.72,3.89,2.59,3.36,3.21,4.42
E13380,5,2025-07-26,False,,,,,,,,
E13382,5,2025-08-08,True,3.67,3.97,2.47,3.25,3.21,3.48,2.86,2.99
E13383,5,2025-08-07,False,,,,,,,,
E13384,5,2025-08-02,True,2.84,3.7,3.28,2.67,2.96,3.0,2.8,2.78
E13385,5,2025-07-27,True,3.74,3.41,4.69,2.9,2.83,4.14,2.28,2.78
E13386,5,2025-07-30,False,,,,,,,,
E13387,5,2025-07-25,False,,,,,,,,
E13389,5,2025-07-30,True,5.0,3.53,4.04,4.57,3.67,3.43,3.88,5.0
E13391,5,2025-08-08,True,4.66,3.27,4.55,2.86,3.68,3.68,2.95,1.35
E13392,5,2025-07-27,False,,,,,,,,
E13393,5,2025-08-05,True,1.0,3.82,2.43,3.2,2.6,3.47,2.35,2.23
E13394,5,2025-08-08,True,2.4,2.16,1.0,2.94,2.12,1.52,3.92,1.89
E13395,5,2025-08-01,True,3.95,5.0,4.2,4.98,2.53,4.24,3.87,4.7
E13396,5,2025-07-26,False,,,,,,,,
E13397,5,2025-08-08,True,3.38,3.6,3.89,3.04,4.32,4.56,4.8,3.18
E13398,5,2025-08-03,False,,,,,,,,
E13399,5,2025-07-29,False,,,,,,,,
E13400,5,2025-08-07,False,,,,,,,,
E13401,5,2025-08-07,True,2.75,3.8,2.81,3.44,4.07,3.32,3.22,2.84
E13402,5,2025-08-03,True,4.91,4.37,3.55,3.32,4.57,4.11,2.46,2.02
